Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,IsAccurate,RaceName,Year,IsOutlierLap
SAR,82.186,48.0,2.0,25.971,28.7,27.515,214.0,255.0,282.0,283.0,False,MEDIUM,17.0,True,Williams,1,18.0,True,Emilia Romagna,2024,False
SAR,83.806,49.0,2.0,25.945,28.655,29.206,214.0,256.0,284.0,254.0,False,MEDIUM,18.0,True,Williams,1,18.0,True,Emilia Romagna,2024,False
SAR,82.079,50.0,2.0,25.9,28.836,27.343,212.0,256.0,282.0,291.0,False,MEDIUM,19.0,True,Williams,1,18.0,True,Emilia Romagna,2024,False
SAR,82.157,51.0,2.0,25.943,28.685,27.529,214.0,256.0,281.0,286.0,False,MEDIUM,20.0,True,Williams,1,18.0,True,Emilia Romagna,2024,False
SAR,84.123,52.0,2.0,26.663,29.996,27.464,214.0,259.0,281.0,293.0,False,MEDIUM,21.0,True,Williams,1,19.0,True,Emilia Romagna,2024,False
SAR,81.502,53.0,2.0,25.691,28.533,27.278,214.0,257.0,283.0,290.0,False,MEDIUM,22.0,True,Williams,1,19.0,True,Emilia Romagna,2024,False
SAR,81.41,54.0,2.0,25.773,28.502,27.135,212.0,257.0,284.0,290.0,False,MEDIUM,23.0,True,Williams,1,19.0,True,Emilia Romagna,2024,False
SAR,81.229,55.0,2.0,25.647,28.313,27.269,216.0,259.0,282.0,290.0,True,MEDIUM,24.0,True,Williams,1,19.0,True,Emilia Romagna,2024,False
SAR,81.883,56.0,2.0,25.84,28.593,27.45,213.0,258.0,283.0,292.0,False,MEDIUM,25.0,True,Williams,1,19.0,True,Emilia Romagna,2024,False
SAR,82.671,57.0,2.0,26.016,28.803,27.852,213.0,257.0,282.0,289.0,False,MEDIUM,26.0,True,Williams,1,19.0,True,Emilia Romagna,2024,False
SAR,82.915,58.0,2.0,25.979,28.897,28.039,214.0,259.0,284.0,286.0,False,MEDIUM,27.0,True,Williams,1,19.0,True,Emilia Romagna,2024,False
SAR,83.522,59.0,2.0,25.93,29.127,28.465,215.0,257.0,283.0,294.0,False,MEDIUM,28.0,True,Williams,1,18.0,True,Emilia Romagna,2024,False
SAR,83.767,60.0,2.0,25.975,29.242,28.55,213.0,258.0,262.0,289.0,False,MEDIUM,29.0,True,Williams,1,18.0,True,Emilia Romagna,2024,False
SAR,84.394,61.0,2.0,27.145,29.318,27.931,217.0,260.0,284.0,300.0,False,MEDIUM,30.0,True,Williams,1,17.0,True,Emilia Romagna,2024,False
SAR,81.272,62.0,2.0,25.631,28.402,27.239,217.0,260.0,285.0,301.0,False,MEDIUM,31.0,True,Williams,1,17.0,True,Emilia Romagna,2024,False
BOT,83.624,2.0,1.0,26.73,29.146,27.748,209.0,250.0,280.0,282.0,True,MEDIUM,2.0,True,Kick Sauber,1,17.0,True,Emilia Romagna,2024,False
BOT,82.762,3.0,1.0,25.891,28.98,27.891,211.0,252.0,279.0,285.0,True,MEDIUM,3.0,True,Kick Sauber,1,17.0,True,Emilia Romagna,2024,False
BOT,82.786,4.0,1.0,25.954,29.148,27.684,207.0,247.0,278.0,288.0,False,MEDIUM,4.0,True,Kick Sauber,1,17.0,True,Emilia Romagna,2024,False
BOT,82.794,5.0,1.0,26.095,28.916,27.783,209.0,249.0,278.0,284.0,False,MEDIUM,5.0,True,Kick Sauber,1,17.0,True,Emilia Romagna,2024,False
BOT,82.415,6.0,1.0,26.033,28.796,27.586,212.0,253.0,277.0,286.0,True,MEDIUM,6.0,True,Kick Sauber,1,17.0,True,Emilia Romagna,2024,False
BOT,82.568,7.0,1.0,26.077,28.845,27.646,208.0,250.0,277.0,284.0,False,MEDIUM,7.0,True,Kick Sauber,1,17.0,True,Emilia Romagna,2024,False
BOT,87.265,8.0,1.0,26.265,28.851,32.149,208.0,249.0,279.0,285.0,False,MEDIUM,8.0,True,Kick Sauber,1,19.0,False,Emilia Romagna,2024,True
BOT,105.836,9.0,2.0,50.119,28.439,27.278,212.0,251.0,277.0,281.0,False,HARD,1.0,True,Kick Sauber,1,18.0,False,Emilia Romagna,2024,True
BOT,81.529,10.0,2.0,26.004,28.276,27.249,215.0,252.0,277.0,282.0,True,HARD,2.0,True,Kick Sauber,1,18.0,True,Emilia Romagna,2024,False
BOT,81.455,11.0,2.0,25.989,28.264,27.202,214.0,251.0,277.0,281.0,True,HARD,3.0,True,Kick Sauber,1,18.0,True,Emilia Romagna,2024,False
BOT,81.971,12.0,2.0,26.09,28.606,27.275,212.0,250.0,277.0,283.0,False,HARD,4.0,True,Kick Sauber,1,18.0,True,Emilia Romagna,2024,False
BOT,81.605,13.0,2.0,25.944,28.361,27.3,214.0,253.0,277.0,283.0,False,HARD,5.0,True,Kick Sauber,1,18.0,True,Emilia Romagna,2024,False
BOT,81.732,14.0,2.0,25.899,28.449,27.384,212.0,252.0,279.0,284.0,False,HARD,6.0,True,Kick Sauber,1,18.0,True,Emilia Romagna,2024,False
BOT,81.982,15.0,2.0,25.936,28.578,27.468,212.0,251.0,278.0,282.0,False,HARD,7.0,True,Kick Sauber,1,18.0,True,Emilia Romagna,2024,False
BOT,81.896,16.0,2.0,26.004,28.436,27.456,213.0,253.0,278.0,283.0,False,HARD,8.0,True,Kick Sauber,1,18.0,True,Emilia Romagna,2024,False
BOT,82.468,17.0,2.0,26.239,28.594,27.635,210.0,252.0,278.0,285.0,False,HARD,9.0,True,Kick Sauber,1,18.0,True,Emilia Romagna,2024,False
BOT,82.36,18.0,2.0,26.284,28.588,27.488,211.0,252.0,276.0,284.0,False,HARD,10.0,True,Kick Sauber,1,18.0,True,Emilia Romagna,2024,False
BOT,82.283,19.0,2.0,26.156,28.54,27.587,212.0,250.0,277.0,284.0,False,HARD,11.0,True,Kick Sauber,1,18.0,True,Emilia Romagna,2024,False
BOT,82.239,20.0,2.0,26.131,28.532,27.576,212.0,253.0,279.0,285.0,False,HARD,12.0,True,Kick Sauber,1,18.0,True,Emilia Romagna,2024,False
BOT,82.231,21.0,2.0,26.051,28.609,27.571,213.0,252.0,277.0,285.0,False,HARD,13.0,True,Kick Sauber,1,18.0,True,Emilia Romagna,2024,False
BOT,82.436,22.0,2.0,26.097,28.724,27.615,212.0,253.0,280.0,284.0,False,HARD,14.0,True,Kick Sauber,1,18.0,True,Emilia Romagna,2024,False
BOT,82.334,23.0,2.0,26.097,28.675,27.562,212.0,254.0,278.0,286.0,False,HARD,15.0,True,Kick Sauber,1,18.0,True,Emilia Romagna,2024,False
BOT,82.589,24.0,2.0,26.136,28.795,27.658,211.0,253.0,278.0,284.0,False,HARD,16.0,True,Kick Sauber,1,18.0,True,Emilia Romagna,2024,False
BOT,82.605,25.0,2.0,26.058,28.773,27.774,213.0,253.0,278.0,285.0,False,HARD,17.0,True,Kick Sauber,1,18.0,True,Emilia Romagna,2024,False
BOT,82.655,26.0,2.0,26.235,28.794,27.626,211.0,252.0,278.0,285.0,False,HARD,18.0,True,Kick Sauber,1,17.0,True,Emilia Romagna,2024,False
BOT,82.583,27.0,2.0,26.139,28.658,27.786,210.0,253.0,277.0,283.0,False,HARD,19.0,True,Kick Sauber,1,17.0,True,Emilia Romagna,2024,False
BOT,82.969,28.0,2.0,26.235,28.961,27.773,213.0,253.0,278.0,284.0,False,HARD,20.0,True,Kick Sauber,1,17.0,True,Emilia Romagna,2024,False
BOT,83.139,29.0,2.0,26.33,28.961,27.848,212.0,252.0,278.0,285.0,False,HARD,21.0,True,Kick Sauber,1,17.0,True,Emilia Romagna,2024,False
BOT,83.276,30.0,2.0,26.198,29.045,28.033,212.0,254.0,278.0,286.0,False,HARD,22.0,True,Kick Sauber,1,16.0,True,Emilia Romagna,2024,False
BOT,82.862,31.0,2.0,26.034,29.034,27.794,211.0,254.0,280.0,289.0,False,HARD,23.0,True,Kick Sauber,1,15.0,True,Emilia Romagna,2024,False
BOT,82.673,32.0,2.0,25.98,28.911,27.782,208.0,251.0,279.0,284.0,False,HARD,24.0,True,Kick Sauber,1,15.0,True,Emilia Romagna,2024,False
BOT,83.028,33.0,2.0,26.326,28.91,27.792,209.0,250.0,278.0,284.0,False,HARD,25.0,True,Kick Sauber,1,15.0,True,Emilia Romagna,2024,False
BOT,82.761,34.0,2.0,26.286,28.767,27.708,212.0,250.0,277.0,283.0,False,HARD,26.0,True,Kick Sauber,1,14.0,True,Emilia Romagna,2024,False
BOT,82.683,35.0,2.0,26.154,28.968,27.561,216.0,251.0,279.0,284.0,False,HARD,27.0,True,Kick Sauber,1,14.0,True,Emilia Romagna,2024,False
BOT,82.756,36.0,2.0,26.229,28.885,27.642,212.0,250.0,280.0,283.0,False,HARD,28.0,True,Kick Sauber,1,14.0,True,Emilia Romagna,2024,False
BOT,82.718,37.0,2.0,26.239,28.825,27.654,211.0,250.0,279.0,282.0,False,HARD,29.0,True,Kick Sauber,1,14.0,True,Emilia Romagna,2024,False
BOT,82.62,38.0,2.0,26.276,28.707,27.637,215.0,254.0,279.0,284.0,False,HARD,30.0,True,Kick Sauber,1,12.0,True,Emilia Romagna,2024,False
BOT,82.823,39.0,2.0,26.266,28.888,27.669,214.0,254.0,279.0,289.0,False,HARD,31.0,True,Kick Sauber,1,12.0,True,Emilia Romagna,2024,False
BOT,83.805,40.0,2.0,27.269,28.939,27.597,210.0,252.0,279.0,283.0,False,HARD,32.0,True,Kick Sauber,1,13.0,True,Emilia Romagna,2024,False
BOT,82.798,41.0,2.0,26.324,28.748,27.726,215.0,252.0,278.0,284.0,False,HARD,33.0,True,Kick Sauber,1,13.0,True,Emilia Romagna,2024,False
BOT,82.709,42.0,2.0,26.319,28.79,27.6,212.0,252.0,279.0,282.0,False,HARD,34.0,True,Kick Sauber,1,13.0,True,Emilia Romagna,2024,False
BOT,82.686,43.0,2.0,26.17,28.819,27.697,213.0,252.0,280.0,283.0,False,HARD,35.0,True,Kick Sauber,1,13.0,True,Emilia Romagna,2024,False
BOT,82.681,44.0,2.0,26.105,28.859,27.717,211.0,255.0,278.0,284.0,False,HARD,36.0,True,Kick Sauber,1,13.0,True,Emilia Romagna,2024,False
BOT,84.419,45.0,2.0,26.324,30.422,27.673,211.0,255.0,281.0,284.0,False,HARD,37.0,True,Kick Sauber,1,13.0,True,Emilia Romagna,2024,False
BOT,83.857,46.0,2.0,26.727,29.245,27.885,207.0,251.0,279.0,282.0,False,HARD,38.0,True,Kick Sauber,1,13.0,True,Emilia Romagna,2024,False
BOT,85.739,47.0,2.0,26.41,30.248,29.081,211.0,249.0,281.0,274.0,False,HARD,39.0,True,Kick Sauber,1,13.0,True,Emilia Romagna,2024,False
BOT,82.396,48.0,2.0,25.995,28.815,27.586,216.0,255.0,280.0,297.0,False,HARD,40.0,True,Kick Sauber,1,13.0,True,Emilia Romagna,2024,False
BOT,82.636,49.0,2.0,26.257,28.8,27.579,213.0,253.0,279.0,285.0,False,HARD,41.0,True,Kick Sauber,1,13.0,True,Emilia Romagna,2024,False
BOT,83.889,50.0,2.0,26.193,29.398,28.298,213.0,202.0,282.0,286.0,False,HARD,42.0,True,Kick Sauber,1,13.0,True,Emilia Romagna,2024,False
BOT,83.709,51.0,2.0,26.741,29.078,27.89,210.0,255.0,280.0,286.0,False,HARD,43.0,True,Kick Sauber,1,14.0,True,Emilia Romagna,2024,False
BOT,84.074,52.0,2.0,27.484,29.031,27.559,212.0,256.0,280.0,286.0,False,HARD,44.0,True,Kick Sauber,1,14.0,True,Emilia Romagna,2024,False
BOT,82.947,53.0,2.0,26.187,29.121,27.639,214.0,252.0,280.0,283.0,False,HARD,45.0,True,Kick Sauber,1,14.0,True,Emilia Romagna,2024,False
BOT,83.616,54.0,2.0,26.859,29.127,27.63,207.0,253.0,281.0,283.0,False,HARD,46.0,True,Kick Sauber,1,14.0,True,Emilia Romagna,2024,False
BOT,83.01,55.0,2.0,26.451,29.026,27.533,211.0,253.0,279.0,289.0,False,HARD,47.0,True,Kick Sauber,1,14.0,True,Emilia Romagna,2024,False
BOT,82.917,56.0,2.0,26.465,28.992,27.46,210.0,251.0,279.0,281.0,False,HARD,48.0,True,Kick Sauber,1,14.0,True,Emilia Romagna,2024,False
BOT,84.466,57.0,2.0,26.359,28.91,29.197,214.0,255.0,281.0,283.0,False,HARD,49.0,True,Kick Sauber,1,14.0,True,Emilia Romagna,2024,False
BOT,82.528,58.0,2.0,26.113,28.866,27.549,214.0,255.0,280.0,297.0,False,HARD,50.0,True,Kick Sauber,1,14.0,True,Emilia Romagna,2024,False
BOT,84.53,59.0,2.0,26.541,30.0,27.989,205.0,255.0,280.0,286.0,False,HARD,51.0,True,Kick Sauber,1,15.0,True,Emilia Romagna,2024,False
BOT,84.449,60.0,2.0,27.118,29.267,28.064,210.0,252.0,280.0,283.0,False,HARD,52.0,True,Kick Sauber,1,16.0,True,Emilia Romagna,2024,False
BOT,86.165,61.0,2.0,28.15,29.087,28.928,208.0,253.0,265.0,286.0,False,HARD,53.0,True,Kick Sauber,1,18.0,True,Emilia Romagna,2024,False
BOT,85.985,62.0,2.0,27.201,29.992,28.792,207.0,199.0,282.0,284.0,False,HARD,54.0,True,Kick Sauber,1,18.0,True,Emilia Romagna,2024,False
ALO,84.186,2.0,1.0,26.789,29.291,28.106,213.0,251.0,276.0,285.0,True,SOFT,2.0,True,Aston Martin,1,20.0,True,Emilia Romagna,2024,False
ALO,83.009,3.0,1.0,25.836,29.192,27.981,210.0,250.0,273.0,277.0,True,SOFT,3.0,True,Aston Martin,1,20.0,True,Emilia Romagna,2024,False
ALO,83.071,4.0,1.0,25.836,29.202,28.033,210.0,250.0,275.0,274.0,False,SOFT,4.0,True,Aston Martin,1,20.0,True,Emilia Romagna,2024,False
ALO,82.698,5.0,1.0,25.688,29.097,27.913,212.0,250.0,275.0,280.0,True,SOFT,5.0,True,Aston Martin,1,20.0,True,Emilia Romagna,2024,False
ALO,82.762,6.0,1.0,25.732,29.12,27.91,210.0,252.0,275.0,281.0,False,SOFT,6.0,True,Aston Martin,1,20.0,True,Emilia Romagna,2024,False
ALO,87.448,7.0,1.0,25.784,29.141,32.523,211.0,254.0,279.0,286.0,False,SOFT,7.0,True,Aston Martin,1,20.0,False,Emilia Romagna,2024,False
ALO,105.88,8.0,2.0,50.438,28.329,27.113,213.0,250.0,275.0,278.0,False,HARD,2.0,False,Aston Martin,1,20.0,False,Emilia Romagna,2024,True
ALO,81.716,9.0,2.0,26.001,28.277,27.438,215.0,254.0,276.0,283.0,True,HARD,3.0,False,Aston Martin,1,19.0,True,Emilia Romagna,2024,False
ALO,81.492,10.0,2.0,25.77,28.166,27.556,215.0,251.0,276.0,282.0,True,HARD,4.0,False,Aston Martin,1,19.0,True,Emilia Romagna,2024,False
ALO,81.68,11.0,2.0,25.918,28.38,27.382,213.0,250.0,276.0,282.0,False,HARD,5.0,False,Aston Martin,1,19.0,True,Emilia Romagna,2024,False
ALO,81.728,12.0,2.0,25.915,28.464,27.349,216.0,252.0,276.0,285.0,False,HARD,6.0,False,Aston Martin,1,19.0,True,Emilia Romagna,2024,False
ALO,81.644,13.0,2.0,25.759,28.499,27.386,215.0,252.0,276.0,285.0,False,HARD,7.0,False,Aston Martin,1,19.0,True,Emilia Romagna,2024,False
ALO,81.69,14.0,2.0,25.773,28.466,27.451,216.0,253.0,277.0,284.0,False,HARD,8.0,False,Aston Martin,1,19.0,True,Emilia Romagna,2024,False
ALO,81.93,15.0,2.0,25.759,28.605,27.566,213.0,250.0,277.0,281.0,False,HARD,9.0,False,Aston Martin,1,19.0,True,Emilia Romagna,2024,False
ALO,81.851,16.0,2.0,25.814,28.485,27.552,214.0,254.0,276.0,283.0,False,HARD,10.0,False,Aston Martin,1,19.0,True,Emilia Romagna,2024,False
ALO,82.65,17.0,2.0,26.236,28.645,27.769,212.0,252.0,277.0,283.0,False,HARD,11.0,False,Aston Martin,1,19.0,True,Emilia Romagna,2024,False
ALO,82.39,18.0,2.0,25.951,28.686,27.753,215.0,253.0,275.0,285.0,False,HARD,12.0,False,Aston Martin,1,19.0,True,Emilia Romagna,2024,False
ALO,82.686,19.0,2.0,26.131,28.718,27.837,213.0,254.0,276.0,285.0,False,HARD,13.0,False,Aston Martin,1,19.0,True,Emilia Romagna,2024,False
ALO,82.909,20.0,2.0,26.094,28.739,28.076,214.0,253.0,276.0,283.0,False,HARD,14.0,False,Aston Martin,1,19.0,True,Emilia Romagna,2024,False
ALO,84.339,21.0,2.0,27.376,29.08,27.883,212.0,254.0,276.0,290.0,False,HARD,15.0,False,Aston Martin,1,19.0,True,Emilia Romagna,2024,False
ALO,83.368,22.0,2.0,26.141,29.043,28.184,215.0,255.0,277.0,282.0,False,HARD,16.0,False,Aston Martin,1,19.0,True,Emilia Romagna,2024,False
ALO,82.938,23.0,2.0,26.086,28.975,27.877,214.0,254.0,277.0,285.0,False,HARD,17.0,False,Aston Martin,1,19.0,True,Emilia Romagna,2024,False
ALO,82.961,24.0,2.0,26.121,28.861,27.979,214.0,255.0,276.0,283.0,False,HARD,18.0,False,Aston Martin,1,19.0,True,Emilia Romagna,2024,False
ALO,82.953,25.0,2.0,26.099,29.005,27.849,215.0,252.0,277.0,282.0,False,HARD,19.0,False,Aston Martin,1,19.0,True,Emilia Romagna,2024,False
ALO,82.911,26.0,2.0,26.17,28.992,27.749,214.0,255.0,276.0,283.0,False,HARD,20.0,False,Aston Martin,1,18.0,True,Emilia Romagna,2024,False
ALO,82.757,27.0,2.0,26.106,28.848,27.803,214.0,254.0,276.0,284.0,False,HARD,21.0,False,Aston Martin,1,18.0,True,Emilia Romagna,2024,False
ALO,82.927,28.0,2.0,26.172,28.883,27.872,215.0,255.0,275.0,284.0,False,HARD,22.0,False,Aston Martin,1,18.0,True,Emilia Romagna,2024,False
ALO,82.913,29.0,2.0,26.22,28.886,27.807,214.0,255.0,275.0,284.0,False,HARD,23.0,False,Aston Martin,1,18.0,True,Emilia Romagna,2024,False
ALO,82.896,30.0,2.0,26.138,28.928,27.83,215.0,255.0,275.0,285.0,False,HARD,24.0,False,Aston Martin,1,18.0,True,Emilia Romagna,2024,False
ALO,82.557,31.0,2.0,26.145,28.678,27.734,216.0,255.0,276.0,285.0,False,HARD,25.0,False,Aston Martin,1,17.0,True,Emilia Romagna,2024,False
ALO,82.688,32.0,2.0,26.126,28.914,27.648,213.0,254.0,275.0,283.0,False,HARD,26.0,False,Aston Martin,1,16.0,True,Emilia Romagna,2024,False
ALO,82.576,33.0,2.0,26.152,28.838,27.586,215.0,255.0,277.0,287.0,False,HARD,27.0,False,Aston Martin,1,16.0,True,Emilia Romagna,2024,False
ALO,83.13,34.0,2.0,26.537,28.914,27.679,213.0,253.0,275.0,281.0,False,HARD,28.0,False,Aston Martin,1,15.0,True,Emilia Romagna,2024,False
ALO,82.783,35.0,2.0,26.33,28.864,27.589,215.0,255.0,278.0,284.0,False,HARD,29.0,False,Aston Martin,1,15.0,True,Emilia Romagna,2024,False
ALO,82.708,36.0,2.0,26.152,28.941,27.615,213.0,255.0,279.0,283.0,False,HARD,30.0,False,Aston Martin,1,15.0,True,Emilia Romagna,2024,False
ALO,83.838,37.0,2.0,26.85,29.129,27.859,212.0,255.0,278.0,285.0,False,HARD,31.0,False,Aston Martin,1,16.0,True,Emilia Romagna,2024,False
ALO,82.905,38.0,2.0,26.262,28.874,27.769,214.0,253.0,278.0,285.0,False,HARD,32.0,False,Aston Martin,1,15.0,True,Emilia Romagna,2024,False
ALO,82.903,39.0,2.0,26.219,28.913,27.771,217.0,256.0,277.0,286.0,False,HARD,33.0,False,Aston Martin,1,15.0,True,Emilia Romagna,2024,False
ALO,87.5,40.0,2.0,26.182,28.973,32.345,216.0,256.0,279.0,286.0,False,HARD,34.0,False,Aston Martin,1,15.0,False,Emilia Romagna,2024,False
ALO,105.86,41.0,3.0,49.537,28.603,27.72,216.0,248.0,279.0,279.0,False,MEDIUM,2.0,False,Aston Martin,1,19.0,False,Emilia Romagna,2024,True
ALO,79.851,42.0,3.0,25.392,27.564,26.895,222.0,258.0,280.0,285.0,True,MEDIUM,3.0,False,Aston Martin,1,19.0,True,Emilia Romagna,2024,False
ALO,81.029,43.0,3.0,25.625,28.089,27.315,216.0,256.0,279.0,283.0,False,MEDIUM,4.0,False,Aston Martin,1,19.0,True,Emilia Romagna,2024,False
ALO,80.979,44.0,3.0,25.7,28.151,27.128,215.0,256.0,279.0,284.0,False,MEDIUM,5.0,False,Aston Martin,1,19.0,True,Emilia Romagna,2024,False
ALO,81.053,45.0,3.0,25.72,28.101,27.232,216.0,258.0,279.0,286.0,False,MEDIUM,6.0,False,Aston Martin,1,19.0,True,Emilia Romagna,2024,False
ALO,81.032,46.0,3.0,25.582,28.279,27.171,218.0,256.0,280.0,283.0,False,MEDIUM,7.0,False,Aston Martin,1,19.0,True,Emilia Romagna,2024,False
ALO,81.045,47.0,3.0,25.678,28.261,27.106,217.0,257.0,280.0,285.0,False,MEDIUM,8.0,False,Aston Martin,1,19.0,True,Emilia Romagna,2024,False
ALO,80.925,48.0,3.0,25.566,28.166,27.193,219.0,256.0,280.0,285.0,False,MEDIUM,9.0,False,Aston Martin,1,19.0,True,Emilia Romagna,2024,False
ALO,81.045,49.0,3.0,25.549,28.215,27.281,220.0,258.0,281.0,287.0,False,MEDIUM,10.0,False,Aston Martin,1,19.0,True,Emilia Romagna,2024,False
ALO,81.536,50.0,3.0,25.737,28.487,27.312,217.0,259.0,284.0,289.0,False,MEDIUM,11.0,False,Aston Martin,1,19.0,True,Emilia Romagna,2024,False
ALO,82.027,51.0,3.0,25.826,28.672,27.529,212.0,257.0,284.0,293.0,False,MEDIUM,12.0,False,Aston Martin,1,19.0,True,Emilia Romagna,2024,False
ALO,81.176,52.0,3.0,25.605,28.351,27.22,219.0,257.0,278.0,286.0,False,MEDIUM,13.0,False,Aston Martin,1,18.0,True,Emilia Romagna,2024,False
ALO,80.474,53.0,3.0,25.563,27.913,26.998,221.0,258.0,280.0,288.0,False,MEDIUM,14.0,False,Aston Martin,1,18.0,True,Emilia Romagna,2024,False
ALO,80.988,54.0,3.0,25.549,28.198,27.241,219.0,257.0,283.0,285.0,False,MEDIUM,15.0,False,Aston Martin,1,18.0,True,Emilia Romagna,2024,False
ALO,82.508,55.0,3.0,25.591,28.762,28.155,218.0,258.0,280.0,278.0,False,MEDIUM,16.0,False,Aston Martin,1,18.0,True,Emilia Romagna,2024,False
ALO,83.677,56.0,3.0,27.138,28.79,27.749,218.0,259.0,281.0,295.0,False,MEDIUM,17.0,False,Aston Martin,1,18.0,True,Emilia Romagna,2024,False
ALO,82.852,57.0,3.0,25.763,29.25,27.839,218.0,256.0,283.0,289.0,False,MEDIUM,18.0,False,Aston Martin,1,18.0,True,Emilia Romagna,2024,False
ALO,83.173,58.0,3.0,26.114,29.262,27.797,216.0,256.0,281.0,290.0,False,MEDIUM,19.0,False,Aston Martin,1,18.0,True,Emilia Romagna,2024,False
ALO,88.385,59.0,3.0,25.827,29.259,33.299,215.0,258.0,279.0,292.0,False,MEDIUM,20.0,False,Aston Martin,1,19.0,False,Emilia Romagna,2024,False
ALO,105.749,60.0,4.0,49.108,28.755,27.886,218.0,246.0,279.0,278.0,False,SOFT,1.0,True,Aston Martin,1,19.0,False,Emilia Romagna,2024,False
ALO,84.389,61.0,4.0,26.088,30.871,27.43,215.0,255.0,279.0,284.0,False,SOFT,2.0,True,Aston Martin,1,19.0,True,Emilia Romagna,2024,False
ALO,79.004,62.0,4.0,25.184,27.367,26.453,225.0,260.0,279.0,294.0,True,SOFT,3.0,True,Aston Martin,1,19.0,True,Emilia Romagna,2024,False
ALB,83.115,2.0,1.0,26.3,28.926,27.889,216.0,256.0,280.0,278.0,True,MEDIUM,2.0,True,Williams,1,14.0,True,Emilia Romagna,2024,False
ALB,82.652,3.0,1.0,25.926,28.95,27.776,210.0,253.0,279.0,283.0,True,MEDIUM,3.0,True,Williams,1,14.0,True,Emilia Romagna,2024,False
ALB,82.578,4.0,1.0,25.808,29.055,27.715,206.0,251.0,277.0,281.0,True,MEDIUM,4.0,True,Williams,1,14.0,True,Emilia Romagna,2024,False
ALB,82.357,5.0,1.0,25.971,28.762,27.624,214.0,255.0,277.0,284.0,True,MEDIUM,5.0,True,Williams,1,14.0,True,Emilia Romagna,2024,False
ALB,82.472,6.0,1.0,26.056,28.744,27.672,213.0,254.0,277.0,286.0,False,MEDIUM,6.0,True,Williams,1,14.0,True,Emilia Romagna,2024,False
ALB,82.495,7.0,1.0,25.951,28.798,27.746,211.0,254.0,278.0,286.0,False,MEDIUM,7.0,True,Williams,1,14.0,True,Emilia Romagna,2024,False
ALB,86.643,8.0,1.0,25.937,28.807,31.899,213.0,255.0,279.0,286.0,False,MEDIUM,8.0,True,Williams,1,15.0,False,Emilia Romagna,2024,True
ALB,113.376,10.0,3.0,54.585,30.497,28.294,176.0,245.0,279.0,259.0,False,MEDIUM,1.0,False,Williams,1,20.0,False,Emilia Romagna,2024,True
ALB,81.718,11.0,3.0,25.889,28.545,27.284,214.0,254.0,278.0,281.0,True,MEDIUM,2.0,False,Williams,1,20.0,True,Emilia Romagna,2024,False
ALB,81.558,12.0,3.0,25.749,28.45,27.359,211.0,255.0,278.0,285.0,True,MEDIUM,3.0,False,Williams,1,20.0,True,Emilia Romagna,2024,False
ALB,81.491,13.0,3.0,25.706,28.457,27.328,215.0,255.0,280.0,282.0,True,MEDIUM,4.0,False,Williams,1,20.0,True,Emilia Romagna,2024,False
ALB,81.839,14.0,3.0,25.759,28.592,27.488,216.0,254.0,280.0,282.0,False,MEDIUM,5.0,False,Williams,1,20.0,True,Emilia Romagna,2024,False
ALB,81.773,15.0,3.0,25.75,28.549,27.474,214.0,255.0,279.0,283.0,False,MEDIUM,6.0,False,Williams,1,20.0,True,Emilia Romagna,2024,False
ALB,82.144,16.0,3.0,25.938,28.722,27.484,212.0,256.0,280.0,286.0,False,MEDIUM,7.0,False,Williams,1,20.0,True,Emilia Romagna,2024,False
ALB,82.41,17.0,3.0,25.986,28.823,27.601,213.0,255.0,278.0,284.0,False,MEDIUM,8.0,False,Williams,1,20.0,True,Emilia Romagna,2024,False
ALB,82.247,18.0,3.0,25.874,28.731,27.642,214.0,253.0,280.0,284.0,False,MEDIUM,9.0,False,Williams,1,20.0,True,Emilia Romagna,2024,False
ALB,82.579,19.0,3.0,25.928,28.802,27.849,212.0,255.0,283.0,287.0,False,MEDIUM,10.0,False,Williams,1,20.0,True,Emilia Romagna,2024,False
ALB,81.725,20.0,3.0,25.599,28.665,27.461,216.0,255.0,277.0,284.0,False,MEDIUM,11.0,False,Williams,1,20.0,True,Emilia Romagna,2024,False
ALB,82.335,21.0,3.0,25.866,28.768,27.701,215.0,255.0,279.0,285.0,False,MEDIUM,12.0,False,Williams,1,20.0,True,Emilia Romagna,2024,False
ALB,82.27,22.0,3.0,25.889,28.833,27.548,207.0,256.0,279.0,286.0,False,MEDIUM,13.0,False,Williams,1,20.0,True,Emilia Romagna,2024,False
ALB,86.978,23.0,3.0,26.016,28.792,32.17,211.0,255.0,279.0,282.0,False,MEDIUM,14.0,False,Williams,1,20.0,False,Emilia Romagna,2024,False
ALB,114.335,24.0,4.0,57.719,28.826,27.79,214.0,255.0,277.0,282.0,False,MEDIUM,15.0,False,Williams,1,20.0,False,Emilia Romagna,2024,False
ALB,85.644,25.0,4.0,27.526,30.345,27.773,212.0,253.0,279.0,291.0,False,MEDIUM,16.0,False,Williams,1,20.0,True,Emilia Romagna,2024,False
ALB,82.204,26.0,4.0,25.986,28.65,27.568,213.0,255.0,277.0,285.0,False,MEDIUM,17.0,False,Williams,1,20.0,True,Emilia Romagna,2024,False
